"","DATE","OBSERVER","ID","BOX","BTO","COMBINATION","RFID.GEN","RFID","CODE","EXACT","SEX","AGE","WING","TARSUS","WEIGHT","HEADBILL","BILL","BP","BLED.CORT","BLED.SEX","FEATHER","PARTNER.ID","MOTHER.ID","FATHER.ID","TIME","COMPANIONS","RFID.WORKS","RFID.CHANGED","AGGR","BITES","WRIG","TONIC","ATTEMPT","MOULT","LOCATION","NOTES","year","known_age","min_age"
"1496",2017-05-22,"VL","J2376","Z42","EZ62024","RZMRZW",NA,"01101707A1","RINGED",1,"F","6","225","40.6",215,"","","",NA,1,1,"J1889","","","30-12-1899 03:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Trapped on the nest at night. Stayed",2017,0,9
"1497",2017-05-22,"GM","J2377","Z30","EZ62026","BMGY",NA,"0110170541","RINGED",1,"F","6","227","41.8",205.8,"","","",NA,1,1,"J2405","","","30-12-1899 04:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Trapped on the nest at night. Flew when unplugged - dawn",2017,0,9
"1498",2017-05-23,"GM","J2005","Z11","EZ62032","MGRZR",NA,"011016FF85","RINGED",1,"M","1","149","42.7",247.9,"","","",NA,1,0,"","J2390","J62","30-12-1899 17:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2017,1,7
"1499",2017-05-23,"VL","J2006","Z11","EZ62033","MGGZR",NA,"0110172778","RINGED",1,"F","1","151","41.1",237.2,"","","",NA,1,0,"","J2390","J62","30-12-1899 17:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2017,1,7
"1500",2017-05-23,"VL","J2009","Y23","EZ62034","MGOZR",NA,"011017423D","RINGED",1,"M","1","156","46.2",269.2,"","","",NA,1,0,"","J505","J1480","30-12-1899 18:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2017,1,7
"1501",2017-05-23,"GM","J2014","Y23","EZ62035","MGYZR",NA,"011017466B","RINGED",1,"M","1","153","45.3",262.2,"","","",NA,1,0,"","J505","J1480","30-12-1899 18:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2017,1,7
"1502",2017-05-23,"GM","J2383","Y18","EZ62036","RMOZR",NA,"0110170203","RINGED",1,"F","6","228","42.0",221.3,"","","Y",0,1,1,"J1521","","","30-12-1899 23:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped on nest at night. Flew",2017,0,9
"1503",2017-05-23,"VL","J2384","X01","EZ62037","RZPRM",NA,"011017030B","RINGED",1,"F","6","228","43.4",216.7,"","","Y",0,1,1,"Unk.X01.17","","","30-12-1899 23:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","Trapped on nest at night (0145hrs). Flew.",2017,0,9
"1504",2017-05-24,"VL","J2012","Z26","EZ62038","MGRG",NA,"0110174058","RINGED",1,"M","1","162","43.5",252.1,"","","",0,1,0,"","J1343","J430","30-12-1899 14:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2017,1,7
"1505",2017-05-24,"VL","J2027","Z26","EZ62039","MGGG",NA,"011017449D","RINGED",1,"F","1","152","42.5",243.8,"","","",0,1,0,"","J1343","J430","30-12-1899 14:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","GREEN",2017,1,7
"1506",2017-05-24,"VL","J2010","Z39","EZ62040","MGYG",NA,"0110170393","RINGED",1,"F","1","156","43.8",258.5,"","","",0,1,0,"","J56","J1345","30-12-1899 16:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2017,1,7
"1507",2017-05-24,"VL","J2011","Z39","EZ62041","MGBG",NA,"011017410D","RINGED",1,"M","1","151","46.3",276.4,"","","",0,1,0,"","J56","J1345","30-12-1899 16:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2017,1,7
"1508",2017-05-24,"VL","J2008","Y03","EZ62042","MGWG",NA,"011017226C","RINGED",1,"M","1","165","45.1",259.2,"","","",0,1,0,"","J896","J2391","30-12-1899 17:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2017,1,7
"1509",2017-05-24,"VL","J2017","Y03","EZ62043","MGOG",NA,"01101704B4","RINGED",1,"F","1","160","42.1",230.7,"","","",0,1,0,"","J896","J2391","30-12-1899 17:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2017,1,7
"1510",2017-05-24,"VL","J2015","Y14","EZ62044","MGRZG",NA,"0110174066","RINGED",1,"F","1","142","42.4",202.6,"","","",0,1,0,"","J1891","J1365","30-12-1899 18:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2017,1,7
"1511",2017-05-24,"VL","J2016","Y14","EZ62045","",NA,"","RINGED",1,"M","1","123","39.4",143.9,"","","",0,1,0,"","J1891","J1365","30-12-1899 18:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2017,1,7
"1512",2017-05-24,"VL","J2022","Y14","EZ62046","",NA,"","RINGED",1,"M","1","100","37.3",113.3,"","","",0,1,0,"","J1891","J1365","30-12-1899 18:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","GREEN",2017,1,7
"1513",2017-05-25,"VL","J2013","Y29","EZ62047","MGYZG",NA,"0110170834","RINGED",1,"F","1","154","43.1",220.4,"","","",0,1,0,"","J2392","J1926","30-12-1899 14:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2017,1,7
"1514",2017-05-25,"VL","J2046","Y29","EZ62048","MGRY",NA,"0110170713","RINGED",1,"F","1","142","42.9",206.6,"","","",0,1,0,"","J2392","J1926","30-12-1899 14:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2017,1,7
"1515",2017-05-25,"GM","J2385A","","EZ62011","MGBY",NA,"01101724A1","RINGED",1,"M","1","116","42.6",233.6,"","","",0,1,0,"","J664","J640","30-12-1899 15:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Taken from milk barn roof crevice",2017,1,7
"1516",2017-05-25,"VL","J2025","Z19","EZ62049","MGGY",NA,"0110173A7E","RINGED",1,"M","1","162","44.2",229.2,"","","",0,1,0,"","J1337","J1259","30-12-1899 15:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2017,1,7
"1517",2017-05-25,"VL","J2026","Z19","EZ62050","MGYY",NA,"0110174AA4","RINGED",1,"M","1","156","44.6",233.4,"","","",0,1,0,"","J1337","J1259","30-12-1899 15:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2017,1,7
"1518",2017-05-25,"VL","J2018","X38","EZ62012","MGBZR",NA,"0110171C94","RINGED",1,"F","1","158","40.9",204.6,"","","",0,1,0,"","J801","J1347","30-12-1899 16:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","BLUE",2017,1,7
"1519",2017-05-25,"GM","J2047","X38","EZ62013","MGBZG",NA,"0110170CAD","RINGED",1,"M","1","154","42.2",213,"","","",0,1,0,"","J801","J1347","30-12-1899 16:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","RED",2017,1,7
"1520",2017-05-25,"VL","J2051","X38","EZ62014","MGBZY",NA,"011017067C","RINGED",1,"F","1","121","38.7",137.8,"","","",0,1,0,"","J801","J1347","30-12-1899 16:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","GREEN",2017,1,7
"1521",2017-05-26,"GM","J2030","Z41","EZ62015","MGGZY",NA,"01101741A0","RINGED",1,"F","1","148","43.6",228.3,"","","",0,1,0,"","J1001","J1394","30-12-1899 13:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2017,1,7
"1522",2017-05-26,"GM","J2028","Z28","EZ62016","MGWY",NA,"011017343B","RINGED",1,"M","1","162","40.8",218.9,"","","",0,1,0,"","J2394","J219","30-12-1899 13:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","BLUE",2017,1,7
"1523",2017-05-26,"GM","J2039","Z28","EZ62017","MGOY",NA,"01101724A3","RINGED",1,"M","1","162","42.7",240.6,"","","",0,1,0,"","J2394","J219","30-12-1899 13:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","RED",2017,1,7
"1524",2017-05-26,"GM","J2150","Z28","EZ62018","MGRZY",NA,"0110174886","RINGED",1,"F","1","135","34.4",195.1,"","","",0,1,0,"","J2394","J219","30-12-1899 13:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","GREEN. Tiny legs!",2017,1,7
"1525",2017-05-26,"GM","J2045","Y18","EZ62019","MGOZY",NA,"0110173654","RINGED",1,"F","1","142","38.8",205.1,"","","",0,1,0,"","J2383","J1521","30-12-1899 15:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2017,1,7
"1526",2017-05-26,"GM","J2068","Y18","EZ62020","MGYZY",NA,"0110174B0F","RINGED",1,"F","1","121","38.5",173.8,"","","",0,1,0,"","J2383","J1521","30-12-1899 15:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","RED",2017,1,7
"1527",2017-05-29,"GM","J2125","Y26","EZ62096","MGGV",NA,"0110171586","RINGED",1,"M","1","150","42.3",203.5,"","","N",0,1,0,"","J889","J1904","30-12-1899 12:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2017,1,7
"1528",2017-05-29,"GM","J2201","Y26","EZ62097","MGYV",NA,"011017078D","RINGED",1,"M","1","128","39.7",154,"","","N",0,1,0,"","J889","J1904","30-12-1899 12:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2017,1,7
"1529",2017-05-29,"VL","J2128","Y31","EZ62098","MGBV",NA,"01101719A2","RINGED",1,"F","1","157","41.8",220.3,"","","N",0,1,0,"","J16","J562","30-12-1899 13:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2017,1,7
"1530",2017-05-29,"GM","J2195","Y31","EZ62099","MGWV",NA,"01101705DB","RINGED",1,"F","1","140","42.2",211.5,"","","N",0,1,0,"","J16","J562","30-12-1899 13:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2017,1,7
"1531",2017-05-29,"VL","J2081","Z08","EZ62100","MGOV",NA,"0110170DF8","RINGED",1,"F","1","158","43.6",228.2,"","","N",0,1,0,"","J637","J1900","30-12-1899 14:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2017,1,7
"1532",2017-05-29,"GM","J2137","Z08","EZ62101","MGRZV",NA,"01101708D2","RINGED",1,"M","1","152","45.0",281.1,"","","N",0,1,0,"","J637","J1900","30-12-1899 14:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2017,1,7
"1533",2017-05-29,"VL","J2098","Z37","EZ62102","MGGZV",NA,"0110170F49","RINGED",1,"M","1","155","43.3",229.7,"","","N",0,1,0,"","J1355","J933","30-12-1899 14:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2017,1,7
"1534",2017-05-29,"GM","J2154","Z37","EZ62103","MGOZV",NA,"011017260B","RINGED",1,"F","1","152","41.3",206.8,"","","N",0,1,0,"","J1355","J933","30-12-1899 14:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2017,1,7
"1535",2017-05-29,"GM","J2181","Z37","EZ62104","MGYZV",NA,"0110173C7A","RINGED",1,"F","1","134","39.2",177.1,"","","N",0,1,0,"","J1355","J933","30-12-1899 14:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2017,1,7
"1536",2017-05-29,"VL","J2100","Z38","EZ62105","MYRR",NA,"011016FFF4","RINGED",1,"F","1","152","41.3",222.6,"","","N",0,1,0,"","J995","J1376","30-12-1899 15:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2017,1,7
"1537",2017-05-29,"GM","J2092","Z24","EZ62106","MYGR",NA,"0110172829","RINGED",1,"M","1","167","44.3",238.9,"","","N",0,1,0,"","J218","J289","30-12-1899 16:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2017,1,7
"1538",2017-05-29,"GM","J2147","Z24","EZ62107","MYYR",NA,"0110171845","RINGED",1,"M","1","155","44.4",252.1,"","","N",0,1,0,"","J218","J289","30-12-1899 16:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2017,1,7
"1539",2017-05-29,"GM","J2174","Z24","EZ62108","MYBR",NA,"0110172FF4","RINGED",1,"F","1","148","41.8",231.6,"","","N",0,1,0,"","J218","J289","30-12-1899 16:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2017,1,7
"1540",2017-05-29,"GM","J2179","Z35","EZ62109","MYWR",NA,"0110172039","RINGED",1,"M","1","153","44.9",253.2,"","","N",0,1,0,"","Z35.unm17","J1092","30-12-1899 16:25:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2017,1,7
"1541",2017-05-29,"GM","J2040","Z30","EZ62110","MYOR",NA,"0110172050","RINGED",1,"M","1","152","42.2",223.8,"","","N",0,1,0,"","J2377","J2405","30-12-1899 16:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2017,1,7
"1542",2017-05-29,"GM","J2096","Z30","EZ62111","MYRZR",NA,"01101701F8","RINGED",1,"M","1","144","42.2",211.1,"","","N",0,1,0,"","J2377","J2405","30-12-1899 16:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2017,1,7
"1543",2017-05-29,"GM","J2390","Z11","EZ62112","YZGYZM",NA,"0110172E92","RINGED",1,"F","6","231","41.2",224.6,"","","Y",0,1,1,"J62","","","30-12-1899 18:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Trapped at box.",2017,0,9
"1544",2017-05-29,"GM","J2208","X01","EZ62113","",NA,"01101704AA","RINGED",1,"M","1","119","37.8",116.7,"","","N",0,1,0,"","J2384","Unk.X01.17","30-12-1899 11:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2017,1,7
"1545",2017-05-30,"GM","J2112","Y05","EZ62114","MYGZR",NA,"011017115E","RINGED",1,"F","1","166","43.2",226.9,"","","N",0,1,0,"","J1315","J515","30-12-1899 12:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","B",2017,1,7
"1546",2017-05-30,"GM","J2113","Y05","EZ62115","MYOZR",NA,"011017084D","RINGED",1,"F","1","162","43.7",208.1,"","","N",0,1,0,"","J1315","J515","30-12-1899 12:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","R",2017,1,7
"1547",2017-05-30,"GM","J2065","Y11","EZ62116","MYYZR",NA,"011017419A","RINGED",1,"F","1","160","45.1",232.9,"","","N",0,1,0,"","J17","J20","30-12-1899 13:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Hatch order unknown",2017,1,7
"1548",2017-05-30,"GM","J2119","Y11","EZ62117","MYRG",NA,"01101705E0","RINGED",1,"M","1","168","46.4",246.9,"","","N",0,1,0,"","J17","J20","30-12-1899 13:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Hatch order unknown",2017,1,7
"1549",2017-05-30,"GM","J2191","Y11","EZ62118","MYGG",NA,"01101732D4","RINGED",1,"F","1","164","43.3",228.6,"","","N",0,1,0,"","J17","J20","30-12-1899 13:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Hatch order unknown",2017,1,7
"1550",2017-05-30,"GM","J2072","Y25","EZ62119","MYYG",NA,"0110170391","RINGED",1,"M","1","166","43.1",250.2,"","","N",0,1,0,"","J1893","J702","30-12-1899 14:05:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","B",2017,1,7
"1551",2017-05-30,"GM","J2124","Y25","EZ62120","MYBG",NA,"0110170DF2","RINGED",1,"F","1","155","40.8",227.7,"","","N",0,1,0,"","J1893","J702","30-12-1899 14:05:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","R",2017,1,7
"1552",2017-05-30,"GM","J2130","Y35","EZ62121","MYWG",NA,"01101728E3","RINGED",1,"M","1","158","45.2",233,"","","N",0,1,0,"","J793","J1352","30-12-1899 14:23:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","B",2017,1,7
"1553",2017-05-30,"GM","J2198","Y35","EZ62122","MYOG",NA,"0110171B39","RINGED",1,"M","1","158","44.4",245.8,"","","N",0,1,0,"","J793","J1352","30-12-1899 14:23:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","R",2017,1,7
"1554",2017-05-31,"GM","J2168","Z16","EZ62123","MYRZG",NA,"0110173710","RINGED",1,"M","1","162","45.0",240,"","","N",0,1,0,"","J572","J257","30-12-1899 10:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","B",2017,1,7
"1555",2017-05-31,"GM","J2239","Z16","EZ62124","MYGZG",NA,"011017441C","RINGED",1,"F","1","153","43.7",227.4,"","","N",0,1,0,"","J572","J257","30-12-1899 10:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","R",2017,1,7
"1556",2017-05-31,"GM","J2095","Z29","EZ62125","MYOZG",NA,"0110174B85","RINGED",1,"F","1","149","42.6",238,"","","N",0,1,0,"","J1418","J1131B","30-12-1899 11:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","B",2017,1,7
"1557",2017-05-31,"GM","J2151","Z29","EZ62126","MYYZG",NA,"0110172F3B","RINGED",1,"M","1","160","44.5",264.4,"","","N",0,1,0,"","J1418","J1131B","30-12-1899 11:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","R",2017,1,7
"1558",2017-05-31,"VL","J2391","Y03","EZ62127","YMOZV",NA,"0110171900","RINGED",1,"M","6","248","43",241.7,"","","N",0,1,1,"J896","","","30-12-1899 14:17:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped at box",2017,0,9
"1559",2017-05-31,"VL","J2392","Y29","EZ62173","BMOZW",NA,"0110171099","RINGED",1,"F","6","232","40.2",205.7,"","","Y",0,1,1,"J1926","","","30-12-1899 17:19:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped at box",2017,0,9
"1560",2017-06-02,"GM","J2394","Z28","EZ62128","BMOZB",NA,"01101744A1","RINGED",1,"F","6","233","42.4",214.2,"","","Y",0,1,1,"J219","","","30-12-1899 09:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Trapped at box",2017,0,9
"1561",2017-06-02,"GM","J2236","Z10","EZ62129","MYGO",NA,"01101741AC","RINGED",1,"M","1","167","45",237.3,"","","N",0,1,0,"","J42","J1351","30-12-1899 10:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","B",2017,1,7
"1562",2017-06-02,"GM","J2317","Z10","EZ62130","MYYO",NA,"0110174917","RINGED",1,"F","1","156","42.0",211.1,"","","N",0,1,0,"","J42","J1351","30-12-1899 10:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","R",2017,1,7
"1563",2017-06-02,"GM","J2330","Z10","EZ62131","MYBO",NA,"01101745CC","RINGED",1,"F","1","151","41",205.7,"","","N",0,1,0,"","J42","J1351","30-12-1899 10:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","G",2017,1,7
"1564",2017-06-02,"VL","J2395","Z03","EZ62132","OZBGM",NA,"0110173C8E","RINGED",1,"M","6","241","44.8",258.1,"","","N",0,1,1,"J939","","","30-12-1899 10:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Trapped at box",2017,0,9
"1565",2017-05-31,"GM","J2221","Y16","EZ62166","MYBB",NA,"010799F935","RINGED",1,"F","1","159","42.1",227.8,"","","N",0,1,0,"","J1319","J416","30-12-1899 15:22:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","B",2017,1,7
"1566",2017-05-31,"VL","J2262","Y16","EZ62167","MYWB",NA,"011016E943","RINGED",1,"F","1","145","42.5",214.9,"","","N",0,1,0,"","J1319","J416","30-12-1899 15:22:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","R",2017,1,7
"1567",2017-05-31,"VL","J2071","Y24","EZ62168","MYOB",NA,"011016C121","RINGED",1,"F","1","160","40.4",223.2,"","","N",0,1,0,"","J1318","J494","30-12-1899 15:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2017,1,7
"1568",2017-05-31,"GM","J2194","Y24","EZ62169","MYRZB",NA,"011016CB49","RINGED",1,"M","1","125","38.7",155.8,"","","N",0,1,0,"","J1318","J494","30-12-1899 15:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Injured. Guill fixed right eye",2017,1,7
"1569",2017-05-31,"VL","J2114","Y06","EZ62170","MYBZB",NA,"0110172AFA","RINGED",1,"F","1","153","42.2",227.1,"","","N",0,1,0,"","J2403","UNM.Y06.17","30-12-1899 16:43:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","B",2017,1,7
"1570",2017-05-31,"GM","J2217","Y06","EZ62171","MYOZB",NA,"011016F272","RINGED",1,"F","1","153","42.8",220.5,"","","N",0,1,0,"","J2403","UNM.Y06.17","30-12-1899 16:43:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","R",2017,1,7
"1571",2017-05-31,"VL","J2322","Y06","EZ62172","MYYZB",NA,"011016ED7B","RINGED",1,"M","1","119","41.4",189.8,"","","N",0,1,0,"","J2403","UNM.Y06.17","30-12-1899 16:43:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","G",2017,1,7
"1572",2017-05-31,"GM","J2117","Y08","EZ62174","MYRW",NA,"0110170433","RINGED",1,"F","1","170","43.2",219.5,"","","N",0,1,0,"","J1349","J1896","30-12-1899 17:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","B",2017,1,7
"1573",2017-05-31,"GM","J2199","Y08","EZ62175","MYGW",NA,"0110170C07","RINGED",1,"F","1","167","42.6",203,"","","N",0,1,0,"","J1349","J1896","30-12-1899 17:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","R",2017,1,7
"1574",2017-05-31,"GM","J2260","Y08","EZ62176","MYYW",NA,"0110172774","RINGED",1,"M","1","156","43.4",227.4,"","","N",0,1,0,"","J1349","J1896","30-12-1899 17:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","G",2017,1,7
"1575",2017-05-31,"VL","J2189","Y10","EZ62177","MYBW",NA,"011017441B","RINGED",1,"F","1","140","37.9",193.6,"","","N",0,1,0,"","J407","J1359","30-12-1899 18:12:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","B",2017,1,7
"1576",2017-05-31,"VL","J2190","Y10","EZ62178","MYWW",NA,"0110174655","RINGED",1,"M","1","129","41.3",218.6,"","","N",0,1,0,"","J407","J1359","30-12-1899 18:12:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","R",2017,1,7
"1577",2017-05-31,"VL","J2219","Y10","EZ62179","MYOW",NA,"0110172E89","RINGED",1,"M","1","152","41.8",239,"","","N",0,1,0,"","J407","J1359","30-12-1899 18:12:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","G",2017,1,7
"1578",2017-06-01,"VL","J2213","X35","EZ62180","MGOP",NA,"0110174B8B","RINGED",1,"F","1","150","43.6",217.8,"","","N",0,1,0,"","J803","J266","30-12-1899 09:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","B",2017,1,7
"1579",2017-06-01,"VL","J2255","X35","EZ62181","MGRZP",NA,"0110170D5B","RINGED",1,"M","1","146","41.6",172.7,"","","N",0,1,0,"","J803","J266","30-12-1899 09:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","R",2017,1,7
"1580",2017-06-01,"VL","J2256","X36","EZ62182","MYGZB",NA,"011016B2EF","RINGED",1,"M","1","126","43.4",191.2,"","","N",0,1,0,"","J2410","J2406","30-12-1899 10:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","R",2017,1,7
"1581",2017-06-01,"VL","J2223","Y21","EZ62183","MYRZW",NA,"0110171D4F","RINGED",1,"F","1","152","44.1",241.5,"","","N",0,1,0,"","J2409","J2402","30-12-1899 12:23:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","B",2017,1,7
"1582",2017-06-01,"VL","J2298","Y21","EZ62184","MYGZW",NA,"0110170B54","RINGED",1,"M","1","159","46.9",265.3,"","","N",0,1,0,"","J2409","J2402","30-12-1899 12:23:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","R",2017,1,7
"1583",2017-06-01,"VL","J2197","Y33","EZ62185","MYOZW",NA,"0110172C5B","RINGED",1,"M","1","163","45.2",264.5,"","","N",0,1,0,"","J721","J1368","30-12-1899 13:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","BLUE",2017,1,7
"1584",2017-06-01,"VL","J2393","Y09","EZ62186","BMYZO",NA,"011017054C","RINGED",1,"F","6","235","40.9",213.2,"","","Y",0,1,1,"J314","","","30-12-1899 15:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped at box",2017,0,9
"1585",2017-06-01,"VL","J2286","Z31","EZ62187","MYYZW",NA,"011017365B","RINGED",1,"F","1","155","40.9",205.1,"","","N",0,1,0,"","J1908","J861","30-12-1899 16:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","B",2017,1,7
"1586",2017-06-01,"VL","J2309","Z31","EZ62188","MYRO",NA,"0110172A47","RINGED",1,"M","1","156","45.8",231.3,"","","N",0,1,0,"","J1908","J861","30-12-1899 16:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","R",2017,1,7
"1587",2017-06-02,"GM","J2215","Y04","EZ62133","MYWO",NA,"01101725F7","RINGED",1,"F","1","155","41.1",201.3,"","","N",0,1,0,"","J892","UNMK.Y04.17","30-12-1899 15:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","B",2017,1,7
"1588",2017-06-02,"GM","J2258","Y04","EZ62134","MYOO",NA,"0110173B1E","RINGED",1,"M","1","156","43.3",216.5,"","","N",0,1,0,"","J892","UNMK.Y04.17","30-12-1899 15:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","R",2017,1,7
"1589",2017-06-02,"GM","J2228","Y30","EZ62135","MYRZO",NA,"0110170B58","RINGED",1,"M","1","167","44.3",246.9,"","","N",0,1,0,"","J2460","J625","30-12-1899 16:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","B",2017,1,7
"1590",2017-06-02,"GM","J2267","Y30","EZ62136","MYGZO",NA,"0110170079","RINGED",1,"M","1","142","42.9",214.8,"","","N",0,1,0,"","J2460","J625","30-12-1899 16:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","R",2017,1,7
"1591",2017-06-02,"GM","J2196","Y32","EZ62137","MYOZO",NA,"011017038E","RINGED",1,"F","1","145","41.8",207.8,"","","N",0,1,0,"","J1046","J1529","30-12-1899 16:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","B",2017,1,7
